TestRegionServerCoprocessorExceptionWithAbort has occasionally failed for a very long time now. Fix or disable. TestRegionServerCoprocessorExceptionWithAbort fails occasionally,0
Take snapshot s1 of table t1 which has some data Drop t1 Clone snapshot s1 to t1 Disable t1 Restore s1 to t1 Enable t1  At this moment  scan 't1' returns nothing.  Data loss after snapshot restore into cloned table,0
Observed behavior:  Against trunk  using MRv1 with hadoop 1.0.4  r1393290  I am able to run MRv1 jobs (e.g. pi 2 4).  However  when I use it to run MR over HBase jobs  they fail with the stack trace below.  From the trace  the issue seems to be that it cannot find a class that the netty jar contains. This would make sense  given that the dependency jars that we use for the MapReduce job are hard-coded  and that the netty jar is not one of them.  https://github.com/apache/hbase/blob/trunk/hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/TableMapReduceUtil.java#L519  Strangely  this is only an issue in trunk  not 0.95  even though the code hasn't changed.  Command: {code}/bin/hbase org.apache.hadoop.hbase.mapreduce.RowCounter sampletable{code}  TT logs (attached)  Output from console running job: {code}13/09/13 16:02:58 INFO mapred.JobClient: Task Id : attempt_201309131601_0002_m_000000_2  Status : FAILED java.io.IOException: Cannot create a record reader because of a previous error. Please look at the previous logs lines from the task's full log for more details. 	at org.apache.hadoop.hbase.mapreduce.TableInputFormatBase.createRecordReader(TableInputFormatBase.java:119) 	at org.apache.hadoop.mapred.MapTask$NewTrackingRecordReader.<init>(MapTask.java:489) 	at org.apache.hadoop.mapred.MapTask.runNewMapper(MapTask.java:731) 	at org.apache.hadoop.mapred.MapTask.run(MapTask.java:370) 	at org.apache.hadoop.mapred.Child$4.run(Child.java:255) 	at java.security.AccessController.doPrivileged(Native Method) 	at javax.security.auth.Subject.doAs(Subject.java:396) 	at org.apache.hadoop.security.UserGroupInformation.doAs(UserGroupInformation.java:1149) 	at org.apache.hadoop.mapred.Child.main(Child.java:249)  13/09/13 16:03:09 INFO mapred.JobClient: Job complete: job_201309131601_0002 13/09/13 16:03:09 INFO mapred.JobClient: Counters: 7 13/09/13 16:03:09 INFO mapred.JobClient:   Job Counters  13/09/13 16:03:09 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=29913 13/09/13 16:03:09 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0 13/09/13 16:03:09 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0 13/09/13 16:03:09 INFO mapred.JobClient:     Launched map tasks=4 13/09/13 16:03:09 INFO mapred.JobClient:     Data-local map tasks=4 13/09/13 16:03:09 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0 13/09/13 16:03:09 INFO mapred.JobClient:     Failed map tasks=1{code}  Expected behavior: As a stopgap  the netty jar should be included in that list. More generally  there should be a more elegant way to include the jars that are needed. List of dependency jars for MR jobs is hard-coded and does not include netty  breaking MRv1 jobs,0
TestPrefixTreeEncoding#testSeekWithFixedData from the patch could reproduce the bug.  An example of the bug case: Suppose the following rows:  1.row3/c1:q1/ 2.row3/c1:q2/ 3.row3/c1:q3/ 4.row4/c1:q1/ 5.row4/c1:q2/  After seeking the row 'row30'  the expected peek KV is row4/c1:q1/  but actual is row3/c1:q1/.   I just fix this bug case in the patch    Maybe we can do more for other potential problems if anyone is familiar with the code of PREFIX_TREE   Seek returns wrong result with PREFIX_TREE Encoding,0
"From https://builds.apache.org/job/PreCommit-HBASE-Build/5852//artifact/trunk/patchprocess/newPatchFindbugsWarningshbase-server.html : {code} <td>Possible null pointer dereference of rpcc in org.apache.hadoop.hbase.regionserver.HRegionServer.multi(RpcController  ClientProtos$MultiRequest)</td> </tr> <tr class=""""detailrow0""""> <td/> <td> <p id=""""N69637"""" style=""""display: none;""""> <a href=""""#NP_NULL_ON_SOME_PATH"""">Bug type NP_NULL_ON_SOME_PATH (click for details)</a> <br/>In class org.apache.hadoop.hbase.regionserver.HRegionServer<br/>In method org.apache.hadoop.hbase.regionserver.HRegionServer.multi(RpcController  ClientProtos$MultiRequest)<br/>Value loaded from rpcc<br/>Dereferenced at HRegionServer.java:[line 3176]<br/>Known null at HRegionServer.java:[line 3174]</p> ... <td>Possible null pointer dereference of rpcc in org.apache.hadoop.hbase.regionserver.HRegionServer.mutate(RpcController  ClientProtos$MutateRequest)</td> </tr> <tr class=""""detailrow1""""> <td/> <td> <p id=""""N69712"""" style=""""display: none;""""> <a href=""""#NP_NULL_ON_SOME_PATH"""">Bug type NP_NULL_ON_SOME_PATH (click for details)</a> <br/>In class org.apache.hadoop.hbase.regionserver.HRegionServer<br/>In method org.apache.hadoop.hbase.regionserver.HRegionServer.mutate(RpcController  ClientProtos$MutateRequest)<br/>Value loaded from rpcc<br/>Dereferenced at HRegionServer.java:[line 2832]<br/>Known null at HRegionServer.java:[line 2830]</p> ... <td>Possible null pointer dereference of rpcc in org.apache.hadoop.hbase.regionserver.HRegionServer.replay(RpcController  ClientProtos$MultiRequest)</td> </tr> <tr class=""""detailrow0""""> <td/> <td> <p id=""""N69787"""" style=""""display: none;""""> <a href=""""#NP_NULL_ON_SOME_PATH"""">Bug type NP_NULL_ON_SOME_PATH (click for details)</a> <br/>In class org.apache.hadoop.hbase.regionserver.HRegionServer<br/>In method org.apache.hadoop.hbase.regionserver.HRegionServer.replay(RpcController  ClientProtos$MultiRequest)<br/>Value loaded from rpcc<br/>Dereferenced at HRegionServer.java:[line 3742]<br/>Known null at HRegionServer.java:[line 3740]</p> ... <td>Possible null pointer dereference of data in org.apache.hadoop.hbase.util.hbck.TableLockChecker$1.handleMetadata(byte[])</td> </tr> <tr class=""""detailrow1""""> <td/> <td> <p id=""""N73108"""" style=""""display: none;""""> <a href=""""#NP_NULL_ON_SOME_PATH"""">Bug type NP_NULL_ON_SOME_PATH (click for details)</a> <br/>In class org.apache.hadoop.hbase.util.hbck.TableLockChecker$1<br/>In method org.apache.hadoop.hbase.util.hbck.TableLockChecker$1.handleMetadata(byte[])<br/>Value loaded from data<br/>Dereferenced at TableLockChecker.java:[line 68]<br/>Known null at TableLockChecker.java:[line 60]</p> {code} Fix potential null pointer dereference in HRegionServer and TableLockChecker",0
Users reported that some tmp coprocessor jars are not cleaned up properly  which ends up /tmp folder is flooded.  When a HBase server starts up  we should do some clean up to make sure tmp jar files are removed properly. Clean up tmp coprocessor jars,0
In SeekBefore case  if we seek the key which is bigger than the last keyvalue PrefixTreeSeeker#seekToKeyInBlock will not seek correctly.  Make the test case TestPrefixTreeEncoding#testSeekBeforeWithFixedData in the patch to show this problem. SeekBefore returns wrong result with PREFIX_TREE Encoding,0
If the files are very oddly sized then it's possible that ExploringCompactionPolicy can get stuck. ExploringCompactionPolicy can get stuck in rare cases.,0
This is a subtle issue. When deferredLogSync is enabled  there are chances we could flush data before syncing all HLog entries. Assuming we just flush the internal cache and the server dies with some unsynced hlog entries.   Data is not lost at the source cluster while replication is based on WAL files and some changes we flushed at the source won't be replicated the slave clusters.   Although enabling deferredLogSync with tolerances of data loss  it breaks the replication assumption that whatever persisted in the source should be replicated to its slave clusters.   In short  the slave cluster could end up with double losses: the data loss in the source and some data stored in source cluster may not be replicated to slaves either.  The fix of the issue isn't hard. Basically we can invoke sync during each flush when replication is enabled for a region server. Since sync returns immediately when nothing to sync so there should be no performance impact.  Please let me know what you think!  Thanks  -Jeffrey In some situations data is not replicated to slaves when deferredLogSync is enabled,0
Here is from hadoop Configuration class: {code} public class Configuration implements Iterable<Map.Entry<String String>>  {code} There're 3 addXX() methods for CompoundConfiguration: {code}   public CompoundConfiguration add(final Configuration conf) {    public CompoundConfiguration addWritableMap(       final Map<ImmutableBytesWritable  ImmutableBytesWritable> map) {    public CompoundConfiguration addStringMap(final Map<String  String> map) { {code} Parameters to these methods all support iteration.  We can enhance ImmutableConfigMap with the following new method: {code}   public abstract java.util.Iterator iterator(); {code} Then the following method of CompoundConfiguration can be implemented: {code}   public Iterator<Map.Entry<String  String>> iterator() { {code} This enhancement would be useful in scenario where a mutable Configuration is required. CompoundConfiguration should implement Iterable,0
the conversion between bytes and string is incorrect split/flush/compact/major_compact from hbase shell does not work for region key with \x format,0
Ted noticed the following exception during TestSnapshotCloneIndependence#testOfflineSnapshotRegionOperationsIndependent()  {code} 2013-02-27 01:45:25 785 ERROR [MASTER_TABLE_OPERATIONS-juno.apache.org 46592 1361929424741-0] handler.CreateTableHandler(159): Error trying to create the table test-clone-test1361929508917 java.lang.IllegalStateException: Table test-clone-test1361929508917 is not locked! 	at org.apache.hadoop.hbase.master.TableLockManager$ZKTableLockManager$TableLockImpl.release(TableLockManager.java:257) 	at org.apache.hadoop.hbase.master.handler.CreateTableHandler.releaseTableLock(CreateTableHandler.java:233) 	at org.apache.hadoop.hbase.master.handler.CreateTableHandler.handleCreateTable(CreateTableHandler.java:226) 	at org.apache.hadoop.hbase.master.handler.CreateTableHandler.process(CreateTableHandler.java:153) 	at org.apache.hadoop.hbase.executor.EventHandler.run(EventHandler.java:130) 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1110) 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:603) 	at java.lang.Thread.run(Thread.java:722) {code}  See https://builds.apache.org/job/HBase-TRUNK/3901/testReport/org.apache.hadoop.hbase.client/TestSnapshotCloneIndependence/testOfflineSnapshotRegionOperationsIndependent/.   The root cause is that SnapshotManager does not invoke prepare() method for the created CloneSnapshotHandler. Prepare has been introduced in HBASE-7305  and acquires the table lock.  CloneSnapshotHandler.prepare() is not called by SnapshotManager,0
SSH#toString returns the master server name  which is not so interesting. It's better to show the dead server's name instead. ServerShutdownHandler#toString shows meaningless message,0
In ClusterLoadState class  there are two methods using the wrong names: getMaxLoad() and getMinLoad(). However  the implementation of the two methods are right  so just exchange them. Wrong methods' names in ClusterLoadState class,0
Latest occurrence was in https://builds.apache.org/job/HBase-TRUNK/4970 {code} java.io.IOException: Shutting down 	at org.apache.hadoop.hbase.MiniHBaseCluster.init(MiniHBaseCluster.java:231) 	at org.apache.hadoop.hbase.MiniHBaseCluster.<init>(MiniHBaseCluster.java:93) 	at org.apache.hadoop.hbase.HBaseTestingUtility.startMiniHBaseCluster(HBaseTestingUtility.java:875) 	at org.apache.hadoop.hbase.HBaseTestingUtility.startMiniCluster(HBaseTestingUtility.java:839) 	at org.apache.hadoop.hbase.HBaseTestingUtility.startMiniCluster(HBaseTestingUtility.java:756) 	at org.apache.hadoop.hbase.HBaseTestingUtility.startMiniCluster(HBaseTestingUtility.java:727) 	at org.apache.hadoop.hbase.master.TestMasterMetrics.startCluster(TestMasterMetrics.java:56) 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57) 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) 	at java.lang.reflect.Method.invoke(Method.java:606) 	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47) 	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12) 	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44) 	at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:24) 	at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27) 	at org.junit.runners.ParentRunner.run(ParentRunner.java:309) 	at org.junit.runners.Suite.runChild(Suite.java:127) 	at org.junit.runners.Suite.runChild(Suite.java:26) 	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238) 	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471) 	at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:334) 	at java.util.concurrent.FutureTask.run(FutureTask.java:166) 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145) 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615) 	at java.lang.Thread.run(Thread.java:724) Caused by: java.lang.RuntimeException: Master not initialized after 200000ms seconds 	at org.apache.hadoop.hbase.util.JVMClusterUtil.startup(JVMClusterUtil.java:221) 	at org.apache.hadoop.hbase.LocalHBaseCluster.startup(LocalHBaseCluster.java:425) 	at org.apache.hadoop.hbase.MiniHBaseCluster.init(MiniHBaseCluster.java:224) 	... 25 more {code} TestMasterMetrics fails occasionally,0
Thrift2 is the only place in the core hbase project where HTablePool is used.  HTablePool is currently marked deprecated since 0.98.1 and users have been discouraged from using it for a while.    This patch moves HTablePool to the hbase-thrift module so that we remove it from the core client api and group it with the piece of code it is used by.  We got here because HBASE-11554 attempted to remove what seemed to Reusable pooltype  and it ended up that thrift2 defaulted to this Reusable type. Move HTablePool to hbase-thrift module.,0
The visibility related IT test case that verifies delete behaviour has to be ported to branch-1 and master after HBASE-11489 is fixed. Forward port HBASE-11039 to trunk and branch-1 after HBASE-11489,0
"A ScanLabelGenerator that retrieves a static set of authorizations for a user or group from a new HBase system table  and insures these auths are part of the effective set.  Useful for forcing a baseline set of auths for a user. [VisibilityController] System table backed ScanLabelGenerator ",0
Creating Table instances should be lightweight. Apps that manage their own Connections are expected to create Tables on demand for each interaction. However we look up values from Hadoop Configuration when constructing Table objects for storing to some of its fields. Configuration is a heavyweight registry that does a lot of string operations and regex matching. Method calls into Configuration account for 48.25% of CPU time when creating the HTable object in 0.98. Another ~48% of CPU is spent constructing the desired RpcController object via reflection in 0.98. Together this can account for ~20% of total on-CPU time of the client. See parent issue for more detail.  We are using Connection like a factory for Table. We should cache configuration for Table in Connection. We should also create by reflection once and cache the desired RpcController object  and clone it for new Tables. Cache configuration and RpcController selection for Table in Connection,0
A user with ADMIN and CREATE rights {{only on the column family}} is denied from performing DeleteColumn and ModifyColumn operations on the table.  also   Family name can be added in audit log for addColumn {noformat} alter 't'  'd2' 2014-10-27 20:44:45 635 TRACE SecurityLogger.org.apache.hadoop.hbase.security.access.AccessController: Access allowed for user ashish; reason: Table permission granted; remote address: /10.18.40.106; request: addColumn; context: (user=ashish  scope=t  family=  action=ADMIN) {noformat} preModifyColumn and preDeleteColumn in AC denies user to perform its operation though it has required rights,0
Let me fix a few innocuous exceptions that show on startup (saw testing 0.99.1)  even when regular -- will throw people off.  Here is one:  {code} 2014-10-12 19:07:15 251 INFO  [c2020:16020.activeMasterManager] zookeeper.MetaTableLocator: Failed verification of hbase:meta  1 at address=c2021.halxg.cloudera.com 16020 1413165899611  exception=org.apache.hadoop.hbase.NotServingRegionException: org.apache.hadoop.hbase.NotServingRegionException: Region hbase:meta  1 is not online on c2021.halxg.cloudera.com 16020 1413166029547         at org.apache.hadoop.hbase.regionserver.HRegionServer.getRegionByEncodedName(HRegionServer.java:2677)         at org.apache.hadoop.hbase.regionserver.RSRpcServices.getRegion(RSRpcServices.java:838)         at org.apache.hadoop.hbase.regionserver.RSRpcServices.getRegionInfo(RSRpcServices.java:1110)         at org.apache.hadoop.hbase.protobuf.generated.AdminProtos$AdminService$2.callBlockingMethod(AdminProtos.java:20158)         at org.apache.hadoop.hbase.ipc.RpcServer.call(RpcServer.java:2016)         at org.apache.hadoop.hbase.ipc.CallRunner.run(CallRunner.java:108)         at org.apache.hadoop.hbase.ipc.RpcExecutor.consumerLoop(RpcExecutor.java:110)         at org.apache.hadoop.hbase.ipc.RpcExecutor$1.run(RpcExecutor.java:90)         at java.lang.Thread.run(Thread.java:745) {code}  More to follow... A few ugly exceptions on startup,0
Right now most of the Chaos Monkies execute one action at a time. It might happen that two are running at the same time but not always. Lets create a policy that will test running two things concurrently. Add chaos monkey policy to execute two actions concurrently,0
"tag.ProcessName of JvmMetrics is """"IPC"""". It is same both Master and RegionServer.  {code:title=HBase(Master and RegionServer)'s Metrics Dump} ... """"name"""": """"Hadoop:service=HBase name=JvmMetrics""""  """"modelerType"""": """"JvmMetrics""""  """"tag.Context"""": """"jvm""""  """"tag.ProcessName"""": """"IPC""""  """"tag.SessionId"""": """"""""  ... {code}  When I use HBase with Ganglia  I wrote tagsForPrefix.jvm=ProcessName in hadoop-metrics2-hbase.properties. {code:title=hadoop-metrics2-hbase.properties} ... *.sink.ganglia.class=org.apache.hadoop.metrics2.sink.ganglia.GangliaSink31 hbase.sink.ganglia.tagsForPrefix.jvm=ProcessName ... {code}  But  Ganglia generate only one RRD file because tag.ProcessName is """"IPC"""" both Master and Regionserver.  I think it need to separate JvmMetrics for Master and RegionServer. Need to separate JvmMetrics for Master and RegionServer",0
When a disabled table is scanned  TableNotEnabledException should be thrown. However  currently NotServingRegionException is thrown.  Thanks to Romil Choksi who discovered this problem. When a disabled table is scanned  NotServingRegionException is thrown instead of TableNotEnabledException,0
Now it implements a special RegionServerCallable  which is not necessary. It is just a coprocessor call to MultiRowMutationEndpoint  we should use the coprocessor related method to do this. Rewrite MetaTableAccessor.multiMutate with Table.coprocessorService,0
In hbase-server module  most warnings are pass null for non null field  it should be related to guava.  Let's fix them. Fix new findbugs issues after we upgrade hbase-thirdparty dependencies,0
In AsyncAdmin we support passing both encodedRegionName and regionName as a parameter so we have a getRegionInfo method to get the RegionInfo first.  In general we will scan the meta table to get the region info  but for meta region itself  the problem is that  we only check for the first replica  so for the non default replicas  we will still go to the meta region and then get an UnknownRegionException.  We should find a way to deal with this. AsyncAdmin can not deal with non default meta replica,0
Superusers are {{hbase.superuser}} listed in configuration and plus the one who start master process  these two may be overlap.  A superuser must be a global admin  but a global admin may not be a superuser  possibly granted afterwards.  For now  an non-su global admin with a Global.ADMIN permission can grant or revoke any superuser's permission  accidentally or deliberately.  The purpose of this issue is to ban this action.   [acl] Superuser's permissions should not be granted or revoked by any non-su global admin,0
" master can fail to start w/NPE if lastflushedseqids file is empty",0
The wals znodes under a given replication queue znode are not listed in an ordered way. To make troubleshooting easier  when analysing replication stuck scenarios  the wal files from each queue listed by DumpReplicationQueues could be sorted by chronologically order. Attaching a patch with such change  as well a unit test that validates this. Dump replication queue should show list of wal files ordered chronologically,0
" Split TestCloneSnapshotFromClient",0
HeapAllocation in WebUI is always 0  the same reason as HBASE-22663 The HeapAllocation in WebUI is not accurate,0
During BulkLoad phase  Map<LoadQueueItem  ByteBuffer> is updated based on loading groups atomically. null check for map.remove() in case the map is null is missing. Missing null check for item2RegionMap during bulkload phase,0
After introduce HBASE-21879 into our own branch  when enable data block encoding with ROW_INDEX_V1  RegionServer crashed (the crash log has been uploaded). After reading RowIndexEncoderV1  find _lastCell_ may refer to an reused ByteBuff  because DBE is not a listener of Shipper。 RS Crash due to DBE reference to an reused ByteBuff,0
Copy the comments in HBASE-22681.  {quote} OK  found another problem in LogRoller  where the rollLog flag is set to false at the end of the run method  right after we set it to true in the logRollRequested method. This cause my test fail after I fixed the unackedAppends problem. {quote} The log rolling request maybe canceled immediately in LogRoller due to a race,0
When we use RWQueueRpcExecutor  all scans should be handled by scan handler threads  not read handler.     Before HBASE-17508  when calling openScanner() in client  a region server doesn't make results  just open scanner and return scanner id. So  this request(open) is executed in read handlers intentionally.     However  since HBASE-17508   actual scan behavior happened while opening a scanner   I think this request should probably be executed in scan handlers when using RWQueueRpcExecutor. All scan requests should be handled by scan handler threads in RWQueueRpcExecutor,0
{{getModificationTimeStamp}} in {{StoreFile}} is deprecated and should be removed in 3.0.0. Remove deprecated method from StoreFile,0
The method {{getHTableDescriptor}} was deprecated in {{HFileOutputFormat2}} and should be removed for 3.0.0. Remove deprecated method in HFileOutputFormat2,0
I've tried to make a patch for HBASE-21879  most of work seems to be fine  but the trouble is:  HFileBlock#validateChecksum can only accept ByteBuffer as its input  while after the HBASE-21916  we will use an ourself-defined ByteBuff (which can be SingleByteBuff or MultiByteBuff).   Now  need to create our own ByteBuff checksum validation method  should not be so hard but an separate issue will be more clearer.   Make the HFileBlock#validateChecksum can accept ByteBuff as an input.,0
It hangs in TEST_UTIL.shutdownMiniCluster() for me locally.  Will upload the test output and jstack result for further digging. TestZKAsyncRegistry hangs,0
" Fix findbugs and error-prone warnings in hbase-metrics (branch-2)",0
Appears to be a regression introduced by HBASE-19131. Operations that attempt to obtain the `status` from the HMaster now fail if the requesting user doesn't have global ADMIN permission.  Discussion: https://lists.apache.org/thread.html/f1cd2a50e5c460879c97043790b33aa375cd6b217455d611c3417e3d@%3Cdev.hbase.apache.org%3E  Thanks to Romil for letting us know about this one.  FYI [~stack] [~chia7712]. Do not require ADMIN permission for obtaining ClusterStatus,0
Fix the remaining Checkstyle errors in the *hbase-hadoop-compat* module and enable Checkstyle to fail on violations. Fix Checkstyle errors in hbase-hadoop-compat,0
* Use Sets instead of List for search efficiency reasons * Improve logging Superusers Logging and Data Structures,0
None of the tests inside TestCanaryTool check Canary monitor's error code. Thus  it is possible that the monitor has registered an error and yet the tests pass. We should check the value returned by the _ToolRunner.run()_ method inside each unit test. TestCanaryTool does not check Canary monitor's error code,0
Region interface is exposed to coprocessor. So coprocessor use getScanner to get a region scanner to read data. But the scan metrics was only updated in region server level. So we will miss some scan metrics for the read from coprocessor.  || Region Operation || When to update requests metric || | get | update read metric in nextRaw() | | put | update write metric in batchMutate() | | delete | update write metric in batchMutate() | | increment | update read metric by get() and  update write metric in doDelta() | | append | update read metric by get() and  update write metric in doDelta() | | mutateRow | update write metric in processRowsWithLocks() | | mutateRowsWithLocks | update write metric in processRowsWithLocks() | | batchMutate | update write metric in batchMutate() | | checkAndMutate | update read metric by get() and  update write metric by mutateRow() | | checkAndRowMutate | update read metric by get() and  update write metric by doBatchMutate() | | processRowsWithLocks | update write metric in processRowsWithLocks() |  1. Move read requests to region level. Because RegionScanner exposed to CP. 2. Update write requests count in processRowsWithLocks. This was missed in previous implemenation  too. 3. Remove requestRowActionCount in RSRpcServices. This metric can be computed by region's readRequestsCount and writeRequestsCount.  Upload to review board: https://reviews.apache.org/r/63579/ Miss metrics when coprocessor use region scanner to read data,0
Found this when implementing HBASE-20424  where we will transit the peer sync replication state while there is server crash.  The problem is that  in ServerCrashAssign  we do not have the region lock  so it is possible that after we call handleRIT to clear the existing assign/unassign procedures related to this rs  and before we schedule the assign procedures  it is possible that that we schedule a unassign procedure for a region on the crashed rs. This procedure will not receive the ServerCrashException  instead  in addToRemoteDispatcher  it will find that it can not dispatch the remote call and then a  FailedRemoteDispatchException will be raised. But we do not treat this exception the same with ServerCrashException  instead  we will try to expire the rs. Obviously the rs has already been marked as expired  so this is almost a no-op. Then the procedure will be stuck there for ever.  A possible way to fix it is to treat FailedRemoteDispatchException the same with ServerCrashException  as it will be created in addToRemoteDispatcher only  and the only reason we can not dispatch a remote call is that the rs has already been dead. The nodeMap is a ConcurrentMap so I think we could use it as a guard.   Reopen region while server crash can cause the procedure to be stuck,0
Here is partial listing of output from incremental backup: {code} 5306 2018-05-04 02:38 hdfs://mycluster/user/hbase/backup_loc/backup_1525401467793/table_almphxih4u/cf1/5648501da7194783947bbf07b172f07e {code} When restoring  here is what HBackupFileSystem.getTableBackupDir returns: {code} fileBackupDir=hdfs://mycluster/user/hbase/backup_loc/backup_1525401467793/default/table_almphxih4u {code} You can see that namespace gets in the way  leading to inability of finding the proper hfile. Composition of backup directory containing namespace when restoring is different from the actual hfile location,0
In postModify* hooks like {{postModifyX(...  Descriptor newDesc)}}  there's no way of getting the old descriptor which was there before modification happened. Having both old and new descriptors will make the hooks more useful. We felt the need when we wanted to audit certain events but there was no way of deducing them by just seeing 'after-state' of modification.  To keep the method signatures consistent  i have modified both pre and post hooks with new arguments which are well named and commented. Pass both old and new descriptors to pre/post hooks of modify operations for table and namespace,0
" Also cleanup last pushed sequence id in ReplicationBarrierCleaner",0
"After HBASE-20752  we issue a ReopenTableRegionsProcedure in ModifyTableProcedure to ensure all regions are reopened. But  ModifyTableProcedure and ReopenTableRegionsProcedure do not hold the lock (why?)  so there is a chance that while ModifyTableProcedure  executing  a merge/split procedure can be executed at the same time. So  when ReopenTableRegionsProcedure reaches the state of """"REOPEN_TABLE_REGIONS_CONFIRM_REOPENED""""  some of the persisted regions to check is actually not exists  thus a NPE will throw. {code} 2018-07-18 01:38:57 528 INFO  [PEWorker-9] procedure2.ProcedureExecutor(1246): Finished pid=6110  state=SUCCESS; MergeTableRegionsProcedure table=IntegrationTestBigLinkedList  regions=[845d286231eb01b7 1aeaa17b0e30058d  4a46ab0918c99cada72d5336ad83a828]  forcibly=false in 10.8610sec 2018-07-18 01:38:57 530 ERROR [PEWorker-8] procedure2.ProcedureExecutor(1478): CODE-BUG: Uncaught runtime exception: pid=5974  ppid=5973  state=RUNNABLE:REOPEN_TABLE_REGIONS_CONFIRM_REOPENED; ReopenTab leRegionsProcedure table=IntegrationTestBigLinkedList java.lang.NullPointerException         at org.apache.hadoop.hbase.master.assignment.RegionStates.checkReopened(RegionStates.java:651)         at java.util.stream.ReferencePipeline$3$1.accept(ReferencePipeline.java:193)         at java.util.ArrayList$ArrayListSpliterator.forEachRemaining(ArrayList.java:1382)         at java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:481)         at java.util.stream.AbstractPipeline.wrapAndCopyInto(AbstractPipeline.java:471)         at java.util.stream.ReduceOps$ReduceOp.evaluateSequential(ReduceOps.java:708)         at java.util.stream.AbstractPipeline.evaluate(AbstractPipeline.java:234)         at java.util.stream.ReferencePipeline.collect(ReferencePipeline.java:499)         at org.apache.hadoop.hbase.master.procedure.ReopenTableRegionsProcedure.executeFromState(ReopenTableRegionsProcedure.java:102)         at org.apache.hadoop.hbase.master.procedure.ReopenTableRegionsProcedure.executeFromState(ReopenTableRegionsProcedure.java:45)         at org.apache.hadoop.hbase.procedure2.StateMachineProcedure.execute(StateMachineProcedure.java:184)         at org.apache.hadoop.hbase.procedure2.Procedure.doExecute(Procedure.java:850)         at org.apache.hadoop.hbase.procedure2.ProcedureExecutor.execProcedure(ProcedureExecutor.java:1453)         at org.apache.hadoop.hbase.procedure2.ProcedureExecutor.executeProcedure(ProcedureExecutor.java:1221)         at org.apache.hadoop.hbase.procedure2.ProcedureExecutor.access$800(ProcedureExecutor.java:75)         at org.apache.hadoop.hbase.procedure2.ProcedureExecutor$WorkerThread.run(ProcedureExecutor.java:1741) {code}  I think we need to renew the region list of the table at the """"REOPEN_TABLE_REGIONS_CONFIRM_REOPENED"""" state. For the regions which are merged or split  we do not need to check it. Since we can be sure that they are opened after we made change to table descriptor. Possible NPE in ReopenTableRegionsProcedure",0
Depending on current server load  it can be extremely expensive to run periodic minor / major compactions.  It would be helpful to have a feature where a user could use the shell or a client tool to explicitly cancel an in-progress compactions.  This would allow a system to recover when too many regions became eligible for compactions at once Implement a cancel for in-progress compactions,0
In a graceful shutdown  we will set cluster down in ServerManager  and in ServerManger.expireServer  if the cluster down flag is true and all rses are gone  we will call master.stop and quit.  But if we have no live rs when shutting down  then expireServer will never be triggered  so we are dead... The shutdown of master will hang if there are no live region server,0
testFlatteningToJumboCellChunkMap was disabled so could commit HBASE-19282 on branch-2. This test is failing reliably. Assigned to [~anastas]. This issue is about fixing the failing test and reenabling it in time for beta-2. Thanks A. Fix and reenable TestCompactingToCellFlatMapMemStore#testFlatteningToJumboCellChunkMap,0
" Cleanup the unused replication barriers in meta table",0
The HTable#checkAndDelete(byte[]  byte[]  byte[]  byte[]  Delete) can be implemented by HTable#checkAndDelete(byte[]  byte[]  byte[]  byte[]  CompareType.EQUAL  Delete). As a result  all HTable#checkAndDelete methods can be unified with AP. Unify HTable#checkAndDelete with AP,0
HBaseAdmin use many MetaTableAccessor's static methods. So add a async MetaTableAccessor for AsyncHBaseAdmin. Add first async MetaTableAccessor impl and Implement tableExists method,0
